SP500,1. IBM,2.MMM,3.ABI,4.AP3.SG,5.ALB,6.ALGN,7.ALLE,8.MO,9.AEE,10.AMGN,11.APH,12.AAPL,13.ARNC,14.AT&T Inc.,15.ADSK,16.AutoZone Inc,17.BLL,18.BBT,19.BDX,20.BUY.SG,21.BIIB,22.BLK,23.BA,24.BWA,25.BSX,26.BMY,27.CA,28.CPB,29.COF,30.KMX,31.CAT,32.CBG,33.CNC,34.CNP,35.CERN,36.C4F.SG,37.CVX,38.CMG,39.CB,40.CHD,41.XEC,42.CTAS,43.CSCO,44.C,45.CTXS,46.CME,47.CMS,48.CTSH,49.CL,50.CA3.SG,51.CAG,52.CXO,53.COP,54.COP,55.DVA,56.DAV,57.DCO.SG,58.DY6.SG,59.DFS,60.DISH,61.DG,62.DLTR,63.DPS,64.DGY.SG,65.DUK,66.DXC,67.EMN,68.EBAY,69.EQT,70.EL,71.FFIV,72.FB,73.FRT,74.FDX,75.FITB,76.FISV,77.FLIR,78.FMC,79.FL,80.F,81.FTV,82.FBHS,83.BEN,84.GRMN,85.IT,86.GD,87.GE,88.GIS,89.GM,90.GPN,91.GS,92.HAL.HA,93.HAS.BE,94.HSY,95.HD,96.HPQ,97.HUM,98.HBANP,99.ILMN,100.MSF.SG
-0.000826962,0.013063577,0.004795662,0.022545995,-0.002467564,0.009840338,-0.019756527,-0.005423561,0.003318521,-0.001065305,0.008631584,-0.005528485,-0.039548561,-0.003284044,0.007504258,-0.047643469,0.01227899,-0.00569381,0.01668798,0.000885798,0.004071718,0.010521127,0.007844253,0.000526392,0.012413798,-0.003229861,0.016885989,-0.008165851,-0.002120127,0.001248124,-0.027754813,0.008628456,0.009778652,-0.00219112,0.001062922,-0.027235882,-0.001719739,0.015295969,0.001517741,-0.006022586,-0.001888503,0.00289893,0.020800798,-0.003832638,-0.002019124,0.031792563,0.009600772,0.000851077,-0.000301684,-0.002907725,0.027253186,-0.001549129,-0.005179673,0.019881408,0.019881408,0.011566171,0.011566171,0.00779466,-0.047398969,0.002638069,-0.000461488,-0.001463399,-0.00039805,0.020057397,-0.007271238,-0.001167285,0.005974182,0.006278784,-0.022869632,0.005472644,-0.003535011,-0.004806661,-0.007784256,0.017964147,0.013092188,0.005174116,0.002601196,-0.019455362,-0.015785678,0.001459381,0.013387077,-0.010035968,0.001105079,0.005024049,0.000385341,0.006130634,-0.005378693,0.035165412,0.002623967,0.00985232,0.004479313,-0.002385517,0.033418093,-0.009357215,-0.003690357,-0.005112567,0.005250245,-0.006946413,-0.000699004,-0.015164931,0.000545606
-0.000906635,0.006983903,0.002220568,0.032647771,-0.005951848,-0.037163896,-0.037231439,0.015673421,-0.000795365,0.005000885,0.004985766,-0.004498002,-0.024186005,-0.019934246,0.007192354,0.013965314,0.00929115,0.003717016,-0.00045351,-0.005221944,0.007333193,0.008505683,-0.000454068,-0.00015785,0.016162917,-0.002519346,0.011284957,0.013158094,0.006171206,0.004976976,-0.019108283,0.001415171,0.014491005,-0.013117949,-0.004614059,-0.007420311,0.028003512,0.000832596,0.005768216,0.000343188,-0.001892228,0.009537192,0.007493602,0.014297315,0.005736123,-0.001237599,0.003814723,0.0053028,0.002109711,0.00185142,0.027613999,0.007209066,0.012979343,0.015410016,0.015410016,0.005961953,0.005961953,0.003354963,0.01188826,0.010320384,0.016027253,0.007956515,0.001988758,0.002694403,-0.004636102,0.003846774,0.005017184,0.015263754,0.009036557,0.019353763,0.006540356,0.011282138,0.014977487,0.007377722,0.001433613,0.005542421,0.01073935,-0.004993059,0.017741379,0.004365171,-0.00088681,0.01288493,0.018911081,0.005452049,-0.005795944,0.011073715,0.010778505,-0.017076559,0.016116789,-0.004914012,0.014420693,0.010266573,0.001313768,-0.001468331,0.005355362,0.011823758,-0.001126761,0.016737641,0,0.011597022,0.000311739
0.004756497,-0.00601104,0.008259334,-0.02103244,0.021228919,0.016016098,0.006741059,0.012565984,0.002136985,0.00284647,-0.002733023,0.006607669,0.008013444,0.030839448,-0.010032242,0.001023313,9.80E-05,0.019108885,0.004525893,0.007095194,-0.003736231,-0.002635847,0.002387706,0.005720473,0.006165128,0.006107438,-0.003132223,0.001244114,0.001405278,-0.005975371,0.019766411,-0.0030214,-0.005941423,0.020317749,0.000711237,0.010282867,-0.004192889,-0.014250673,-0.009806226,0.006566024,0.007171275,-0.036550748,0.005564052,-0.00315958,0.000463507,-0.009706385,0.009866296,0.00989377,0.00060199,0.002507003,0.003090101,-0.000513213,-0.026787275,-0.021993315,-0.021993315,0.00547197,0.00547197,-0.003586834,0.024039591,-0.011968333,-0.017721271,-0.000660602,-0.003051047,0.008893645,-0.000619763,0.004295599,-0.015127718,-0.011516431,0.001160122,-0.006757339,0.005366469,-0.002770085,-0.002857763,-0.006983989,-0.002486216,0.009821331,0.000883081,0.000833989,-0.01245175,-0.024433982,-0.004446426,-0.005070461,0.011391841,0.001358386,0.002129057,0.007835448,0.003633307,0.008400457,0.009921433,0.002893514,-0.004415029,0.01025059,0.004366877,0.001468331,0.001574803,0.017828259,-0.019351771,-0.001035168,0.005571852,-0.005028249,-0.044363943
-0.000924431,-0.002856656,0.00429471,0.007613818,-0.005450876,-0.030552613,-0.000554261,0.005910864,0.01061726,0.002129531,0.004066503,0.000263508,-0.009802893,-0.02786103,0.001033701,-0.012631803,-0.006063326,0.001697157,0.005404189,0.000831444,-0.03020663,-0.031277508,0.005185536,0.006728048,-0.015831492,-0.003588091,0.006071221,-0.013771671,0.000351007,0.015609836,0.013559009,-0.009883195,0.006505439,0.00383587,0.00849569,-0.007853899,0.019555447,-0.002536025,-0.008783462,0.004828428,0.006933371,-0.037937639,-0.001329408,-0.000633148,-0.009625893,-0.008917964,-0.004250288,0.007096701,-0.001204343,0.006174924,0.019328751,0.007670603,-0.041747976,-0.000660678,-0.000660678,-0.006234385,-0.006234385,0.005175896,0.007452575,0.001483271,0.006146332,-0.045148895,-0.034327614,0.000426632,0.005666942,0.007271955,-0.009268629,-0.00690116,-0.011955238,0.003124426,0.004005957,-0.003318746,-0.002999482,0.010418914,0.007392498,-0.003917004,0.006797563,-0.008650924,0,-0.017636434,0.001780908,0.001428632,-0.008145688,0.006764367,0.009522995,0.007611454,0.003719284,0.01707656,0.001360779,-0.000288972,-0.000664004,-0.014586433,-0.014041529,-0.001958225,0.004274425,6.38E-05,-0.007499314,0.003016477,0.003401771,-0.003191849,0.008611832
-0.002058002,0.002662097,0.006076426,-0.010351247,0.002489709,-0.029911147,-0.00194228,0.01246122,0.008675186,0.001240145,-0.006014415,0.003161939,-0.006011496,-0.007462725,0.003094289,-0.005855102,0.00758157,-0.003154141,-0.002698444,-0.003486217,0.020399605,0.006491138,0.002085683,0.015831958,0.001848393,-0.002519346,-0.004411798,0.003460739,-0.000526601,-0.000491881,0.003239935,0.016010937,-0.010771107,0.008387341,0.00842405,-0.000303261,0.03203197,0.018819215,-0.010102025,0.001220454,-0.006557424,-0.000639255,0.020601689,0.001582055,-0.003281478,0.008292496,-0.004743847,0.003529512,0.003008022,-0.00052406,0.003033937,-0.03235694,0.003510694,0.024805413,0.024805413,0.009261434,0.009261434,-0.002477859,-0.033284905,0.006238699,-0.012020472,-0.030892669,-0.037259253,-0.00556029,0.006554068,0.002182735,0.009936876,0.008950289,-0.003820754,0.018374352,-0.000512724,-0.001237751,0.005591787,-0.023257801,0.000237556,-0.000392573,-0.006556868,-0.006749235,0.004343031,-0.01506662,-0.001780908,0.015894638,-0.00681333,-0.008349375,-0.006987625,-0.002775998,0.003162797,0.002071074,-0.029847832,-0.00899992,-0.008783124,-0.006381449,-0.000884096,-0.005076612,-0.0269082,-0.000829624,0.004621614,0.008781935,0.001461249,-0.00104677,0.016734479
0.000291853,0.007493679,0.009186741,-0.012779855,-0.001576628,0.019053467,0.008572999,0.010226196,0.011321547,0.010567234,-0.010351468,-0.005143434,-0.014098408,-0.010163815,0.003084848,-0.006652167,-0.031821866,0.000242925,-0.001803001,-0.002923283,-0.010775633,-0.01294516,-0.004413419,0.00505253,-0.055286163,0,0.003310644,-0.005353513,-0.034107389,0.00515227,-0.00453888,0.01121505,-0.001140605,-0.004947679,0.009392928,0.001667061,-0.021783811,-0.008247989,0.017187254,-0.003189808,0.010285302,-0.003951602,0.006875573,0.011317357,0.009192239,0.018472055,0.009936212,-0.006028572,0.012090603,0.007701864,0.007394661,-0.012975056,-0.006517431,-0.003660244,-0.003660244,-0.001815081,-0.001815081,0.002726226,-0.015825933,0.000654454,0.007414353,0.022282591,0.006826978,0.024049011,0.014257818,-0.002873043,0.024679617,0.034904424,0.027303555,-0.093763014,0.007051959,0.011084733,0.014694977,-0.001436831,0.002135465,0.004700384,0.004322773,0.006188564,-0.007116621,-0.011402136,0.001780908,0.011487219,0.016641378,0.015960772,0.008726924,0.011219662,0.009086765,-0.006920478,0.000350198,0.00174823,0.002230865,0.019288903,-0.009331428,0.012670454,0.00419401,0.013758335,0.019407058,0.004383443,0.011627646,0.027207124,-0.011419569
0.0083248,-0.003481461,0.000562561,0.010315537,0.007766483,0.002217966,0.030108066,0.007206089,0.005548759,-0.005093556,0.016305214,0.000264476,0.028206001,0.006787367,-0.001284236,0.012130617,0.005123155,0.017580294,0.000901907,0.011383563,-0.011945195,0.034359606,0.018542381,0.013349695,0.00826044,0.017857617,0.013858747,0.007236158,-0.004186766,-0.006259722,-0.014070913,-0.001022784,0.020054309,0,-0.005903815,0.01949372,-0.018938448,-0.009161459,-0.075354169,-0.001224362,-0.004101461,0.005974692,-0.009792741,-0.004386,-0.008879247,-0.013106097,-0.010808373,0.001250311,-0.001930646,-0.007177803,-0.001655256,0.006641067,-0.002584452,-0.011716376,-0.011716376,-0.014794763,-0.014794763,0.008239831,-0.00997511,-0.005905494,-0.027142532,-0.004192806,-0.023085131,0.005532652,0.006372962,0.000230183,-0.010351963,-0.010167832,0.000859172,-0.020580314,-0.011678016,-0.013719954,-0.004063948,-0.002983296,-0.007153106,-0.001173036,-0.004563468,-0.003089495,0.002905489,-0.022009168,-0.010733606,-0.004951211,-0.001529295,-0.007386771,-0.008337421,-0.005675417,-0.0032323,-0.023538765,-0.006674874,0.001454557,-0.007156455,-0.004565284,-0.014388701,-0.016014303,-0.006342484,-0.00720429,0.007882867,-0.010758755,-0.014711936,-0.007388513,0.00535069
-0.006709605,0.0007101,0,-0.012470971,-0.006900455,-0.005461244,-0.01826868,-0.003169115,-0.004901932,0.005268698,0.007242434,-0.009296282,-0.00913009,-0.007544362,-0.006445749,-0.011653967,-0.019728865,-0.002390035,-0.009510908,0.005052395,-0.014041635,0.020739874,-0.008651186,-0.003774473,-0.014623711,-0.008531868,0.00793656,-0.010081974,-0.00274,-0.004194994,0.015694339,-0.004195242,-0.005889766,-0.00395027,-0.010504253,-0.007303081,0.005801979,-0.018865901,-0.018975901,-0.002112127,-0.009573032,-0.018140408,-0.003542872,-0.000314039,-0.001252541,0.004098646,-0.009323884,-0.006476621,0.009468998,-0.008814112,0.007202837,-0.002385758,-0.00988218,-0.019169817,-0.019169817,-0.012213199,-0.012213199,-0.001998518,0.009265961,-0.006934123,0,0.004611288,-0.012993817,-0.002919091,0.000806391,-0.00391976,0.006564364,-0.022571569,0.000858463,-0.030801403,0.00288093,0.001085937,0.010844135,-0.004126672,0.015905408,-0.006673257,0.006079971,-0.006773886,-0.003170074,-0.051157442,-0.007220191,-0.001552411,-0.004755738,-0.005632517,-0.003706295,0.001868349,0.00014716,-0.012520214,-0.00938481,-0.007879821,0.005595359,-0.011662607,-0.001813215,0.006294714,-0.000179208,-0.006873344,-0.006753037,0.013811523,0.006710888,0.011795543,-0.002992234
-0.000493405,-0.007514455,-0.002346162,-0.00775242,0.009759132,-0.014490937,0.016396528,-0.004895396,-0.003887061,-0.010919429,0.029975113,-0.002939526,0.005913164,-0.042148151,-0.013279706,0.007216839,-0.019306854,-0.000239431,-0.006849314,-0.005000665,0.000765117,0.046280774,-0.009344417,0.004226428,0.007338501,-0.003576542,0.007339148,0.12542379,-0.010480943,-0.006076732,-0.039538754,-0.033920837,-0.011600074,0.02272255,-0.015251285,0.004477679,0.029719255,-0.000382903,0.007918772,-0.007324469,-0.003400717,-0.010781384,-0.003477972,0.000314039,-0.003295445,0.006178198,-0.006748123,-0.001888127,-0.011701214,-0.001984005,-0.0103705,-0.015782024,-0.007959145,-0.003119494,-0.003119494,0.0120595,0.0120595,0.000933698,-0.011057791,-0.001990077,-0.003484908,-0.009103126,-0.005452058,-0.03700971,0.005626439,-0.003355554,0.003917953,-0.004576176,0.004566218,0.023333635,0.001539976,-0.000310212,-0.003319192,0.006948961,-0.003160892,-0.009895112,-0.003755592,-0.001984353,-0.017751446,-0.006714166,0.008119049,-0.004203337,0.000922222,0.001805935,0.004290198,-0.001787028,-0.012983062,-0.008313874,-0.003742976,0.001756448,0.009661933,-0.012300598,0.009483035,0.005387279,-0.009455724,-0.00711379,0,0.003338897,-0.001794372,0.031137182,0.016040006
-0.000446882,0.003958606,-0.003011262,0.011436481,-0.001907392,-0.009366689,0.001805383,-0.003933625,-0.007165635,-0.003548008,0.014312074,-0.004828983,-0.001646537,-0.000790234,-0.001311521,0.010260334,0.009743142,-0.002636326,-0.007127384,0.008081336,-0.006380726,0.00704619,0.005758927,0.001354727,-0.004151853,-0.001793043,0.022223188,-0.019461815,-0.002776461,-0.010881282,0.008067338,0.003569456,0.004542881,0.03531506,0.00392374,0.002825402,-0.016990701,0.005251902,-0.013489834,-0.004820917,0.003777874,0.018120068,0.001933713,0.007507058,-0.003306293,0.002829253,0.000483588,-0.006531116,0.003866057,0.005150223,-0.024315045,0.003767482,0.022574374,0.000446305,0.000446305,-0.0027701,-0.0027701,-0.01824132,-0.034297342,-0.003325577,0.013710703,-0.018888639,-0.016086168,0.006587152,-0.015651312,-0.003715711,0.022426481,0.001447389,0.012731846,0.076918331,-0.005039403,0.008032854,0.010827823,0.006901014,0.017425149,-0.019277719,-0.00088103,-0.005977053,0.006977971,0.011096025,-0.008119049,0,0.014641225,-0.008152274,-0.002142788,0.007935931,0.000298104,0.000725726,-0.001071992,0.000292437,0.008583732,-0.011809042,0.015607856,-0.000488543,-0.006444892,-0.027186341,0.005069006,0.005973675,0.013189271,0.012436655,-0.007757345
0.001558906,-0.001879932,0.003199127,0.002203981,-0.011444135,-0.003332534,0.025134065,0.003197187,0.000130679,-0.005881864,-0.007623129,0.009501563,0.004453349,0.009441522,-0.003944755,0.009043095,-0.008054755,0.00955355,-0.003930203,0.00046127,-0.004018963,-0.00089144,-0.003669604,0.013892194,0.008286711,0.008577572,-0.012108674,-0.003709553,-0.006881756,0.013366056,0.04516471,0.002596866,0.0014154,0.013760337,-0.001425044,0.014448195,-0.027297006,-0.008224152,-0.003111194,0.003789731,0.000942252,0.001074743,0.000695191,0.004663508,0.005818077,-0.001721257,-0.00379389,0.00527036,0.001186658,-0.000395193,-0.011834427,0.01121813,-0.004905548,-0.013474374,-0.013474374,-0.00680383,-0.00680383,-0.008102804,0.002965124,0.009448905,-0.000626288,0.009417955,0.027983172,0.000107561,0.000305256,0.008571738,0.004958397,0.009118263,-0.013586396,0.037720592,-0.005064865,-0.007335183,-0.009589985,0.021126694,4.64E-05,0.006467273,-0.003773143,0.003988641,-0.000133752,0.007053957,0.01260144,0.000156066,-0.002273618,0.005894476,0.00038994,-0.003150683,-0.00557885,0.001449837,0.004103104,0.009313253,-0.011129,0.014852997,0.00661526,0.00428039,0.004270996,0.000726665,0.020022972,-0.015512686,0.003980187,-0.023979083,-0.002434566
0.000327216,0.007241162,-0.001363087,-0.00333611,0.003476434,0.001620041,-0.011993472,-0.000491133,0.000522821,0.008721262,0.006759668,-0.004271229,-0.003149536,-0.061775454,0.005256276,-0.015243171,0.008020215,0.005215736,0.00646509,-0.002205829,0.007658566,-0.001821038,0.007255094,-0.011188319,0.016370071,-0.013615438,0.004931353,-0.004871721,0.003911643,0.009755006,-0.012720581,0.001343792,0.031465829,-0.021622512,0.011696029,-0.014893765,0.028927626,-0.000672421,-2.41E-05,-0.004273109,-0.007752694,-0.005385098,-0.028828567,-0.015000281,0.007030798,-0.010016754,0.007814147,-0.011419018,-0.013881943,-0.006875601,-0.012927817,-0.017415054,0.009445356,-0.005895642,-0.005895642,-0.005133308,-0.005133308,9.94E-05,-0.001852232,0.007560841,-0.000313221,0.005382404,0.010602133,-0.01398019,-0.006020774,-0.011601021,-0.017011391,-0.002511284,-0.005142868,-0.001371947,-0.000933023,-0.009655814,-0.019792171,-0.002194694,-0.004794158,0.010819604,-0.011975254,-0.005702883,-0.010216454,0.002684095,-0.008984874,-0.011609818,-0.00654646,0.00496043,-0.014332218,-0.005761358,-0.006816389,-0.014593546,-0.011639472,-0.009020901,-0.004330682,-0.000726078,0.003948225,-0.011364133,-0.019226071,0.005400828,-0.021709731,0.00983434,-0.001630997,-0.02536174,0.002847665
-0.00810538,-0.003096934,-0.013400122,-0.006990788,-0.002003851,-0.005250821,-0.015481536,-0.010123642,-0.01514086,-0.009615477,-0.016370839,-0.007114588,-0.014436502,-0.094727315,-0.011865619,-0.03061859,-0.001450241,-0.004740493,0.008479496,0.001385666,-0.012367795,-0.031069889,-0.006046154,-0.005465401,-0.019530477,0.003241494,-0.018082348,-0.005473211,-0.017062343,0.019470122,0.026702394,-0.003074239,-0.002195336,-0.016405804,-0.007072123,-0.014515811,-0.00489994,0.00201582,0.006956721,0.010769852,-0.001900062,0.007745339,0.007443236,0.010025178,0.014682284,0.00952452,0.017105287,-0.00897256,0.007487374,-0.003722039,0.003326736,0.009950265,0.009356984,-0.000227492,-0.000227492,0.009313914,0.009313914,0.00074089,0.002961868,0.013176297,0.014155887,0.009699953,0.01077674,0.006418341,-0.007293669,-0.008554528,0.011288044,0.008821192,0.011392917,0.008203778,0.004140317,0.008958144,0.017510835,0.005399731,0.013071439,0.021412356,0.009801221,0,0.015786389,0.004320535,0.000902193,0.01627839,0.006091131,0.013688108,0.007486264,0.013980623,0.009958304,-0.004789068,0.016080372,0.010757523,0.02223043,0.013258367,0.000437716,0.007680844,-0.004725531,0.006481818,0.014525451,0.012971645,0.013796068,0.025969665,0.003947906
0.008967516,0.003676694,0.00399617,0.024785808,-0.000542365,0.023180914,0.019232697,0.008033189,0.006083857,-0.010070162,0.018671517,0.011785297,0.014504988,0.05608951,0.006345763,0.013127611,-0.016989579,0.010164415,0.021671273,-0.000410367,0.021429287,0.012420299,0.011119344,0.003663602,0.002431921,0.01108547,-0.000536905,0.008341835,0.000189064,-0.01836476,-0.004427632,0.023957772,0.019856466,0.004311136,-0.012497992,0.01213598,0.001635955,-0.001535447,0.005525995,-0.004542361,-0.014752614,0.009916357,-0.019195396,-0.021106555,0.027241383,-0.021401849,-0.013740728,-0.005810793,-0.013366627,-0.013001909,0.010696972,-0.035129466,0.021194494,0.002726089,0.002726089,-0.010250175,-0.010250175,-0.023606379,0,-0.005997293,-0.032177288,-0.008993922,-0.003435909,-0.014417014,-0.019363514,-0.011124402,0.001784102,-0.010258947,-0.022917159,0.004415704,-0.012368275,-0.012721107,-0.014460696,-0.003283352,-0.008881126,0.02249901,-0.019946092,-0.006598712,-0.022375863,-0.000205342,0.007187845,-0.024358906,-0.014527476,-0.007157266,-0.000196329,-0.008462016,-0.019458095,-0.002218116,-0.026036088,0.008064575,-0.01612842,0.005316941,0.006108258,-0.010363885,-0.009799836,-0.007007438,-0.02584419,-0.001753284,-0.000817071,-0.023760726,0.010702696
-0.008605653,-0.007691152,-0.013238859,0.099434168,-0.012946328,-0.021268348,-0.024065577,-0.017633612,-0.019169836,-0.011451565,-0.00853872,-0.018137113,-0.014853032,-0.012195287,-0.00847015,-0.028105122,-0.016568324,-0.011590915,0.018365439,-0.008656766,-0.008536906,-0.010100393,-0.008493346,-0.01087949,0.001698918,-0.010725916,-0.000895309,-0.018502963,-0.017162879,0.014016902,-0.016135792,-0.007638341,-0.013011812,-0.017482362,-0.0133842,-0.015306496,-0.017312883,0.002014853,-0.007374775,0.002824207,0.001350125,-0.002549617,0.013499171,-0.003508222,-0.001494233,0.000880005,0.001598169,-0.001728239,0.003923456,0.000134858,-0.012596592,-0.008908879,0.007350242,-0.002726089,-0.002726089,0.010868047,0.010868047,0.006996539,-0.011152495,0.010994444,0.001115967,0.017491567,0.002721018,0.002307556,-0.018888497,-0.00524998,-0.023445633,0.007049387,0.011810595,-0.007142831,0.003757877,-0.002044202,-0.000397305,-0.010389704,0.00970974,-0.004228375,0.00598481,-0.002305552,-0.004234662,0.011839269,0.001788872,0.007764809,0.004917076,0.005372791,0.001765226,-0.000404711,0.005771312,-0.000370165,0.00779207,0.002006023,-0.000996005,-0.01124801,0.007367345,0.003503008,0.007009702,0.008116204,-0.005135532,0.005333786,0.000592464,-0.018443415,-0.042273792
0.001582982,-0.001948283,0.001634475,0.023694415,-0.003199943,0.008277513,0.010042262,0.016155477,0.000940404,-0.000548651,-0.002088056,0.000813091,0.002363672,-0.007477509,0.002919682,-0.005637708,0.019095798,0.004273483,-0.004394731,0.009682339,0.001169372,-0.001914514,-0.001962911,0.001467592,0.026795763,-0.003601048,-0.001793027,0.005819025,0.003072787,0.011313093,0.002734188,0.017081636,-0.006844653,-0.000875931,-0.002917578,0.005128277,0.006630749,0.018706309,0.002951614,0.006650016,0.00269493,0.029658946,-0.000396802,0.000957997,0.020424143,-0.010103685,0.008428179,-0.005420066,0.004507795,-0.002566276,0.000950222,-0.007297226,0.022054025,0.037942519,0.037942519,-0.00588518,-0.00588518,-0.01676207,0.04531283,0.001285577,0.001910268,-0.002221845,-0.00042914,0.004271394,-0.008066729,-0.003355378,-0.010087223,0.006053814,-0.009206049,0.019605112,-0.001772883,0.00588537,-0.017033932,0.020750023,0.000230052,0.019455125,-0.008454785,-0.002310735,0.007093155,0.027223502,0.032530381,-0.000315681,0.002602509,0.006231914,0.0153625,0.004765535,0.007843962,0.016159037,-0.003979094,0.018156443,-0.002993815,0.023955939,0.004308464,-0.005753615,-0.006822175,0.003968654,0.004566161,-0.006964592,-0.012909128,0.003509286,-0.002387205
0.002401802,0.011311981,0.007846526,-0.001033534,-0.014167253,0.004632026,-0.00728732,0.003077115,0.000805342,-0.009926497,0.003304042,-0.009801358,-0.003617102,0.008353541,0.010021277,-0.01458712,0.002188817,0.0061408,0.015514328,-0.002463161,-0.004058193,0.004265668,0.01506083,0.004238727,0.019172936,-0.003252036,0.009822384,-0.009034124,0.00076668,-0.010345354,0.012767537,-0.00457026,0.014726118,0.003249622,0.007278083,-0.01470059,0.000412926,-0.015930506,-0.009824508,-0.002599926,-0.004624319,-0.027109329,0.001031336,0.00225268,0.002779503,0.007839249,-0.002775057,-0.004139023,0.00284457,-0.002437344,0.01305361,-0.01675934,-0.016637936,-0.033403203,-0.033403203,-0.004358647,-0.004358647,0.011911358,-0.009801396,-0.01228002,-0.001750912,-0.009639088,-0.024331396,-0.019088162,0.003126867,-0.000240046,0.003811085,-0.011186622,0.003462294,0.000669251,-0.000939746,0.008569747,0.01278595,-0.021779091,0.004269065,0.004147075,0.008536537,-0.008713513,-0.000271846,-0.006736686,-0.0227482,0.004411534,0,0.003764859,0.004812792,0.008824759,0.009610635,-0.003649676,-0.006727888,-0.015868882,-0.001889691,0.003338323,-0.003445311,0.009353231,-0.003099331,-0.008607722,0.005112252,0.014004883,-0.006941152,0.001262632,-0.02032434
0.001646964,-0.012352723,-0.000333713,-0.010843026,0.003791208,0.018594304,0.019338098,0.009418405,0.001072844,-0.005000473,0.008413525,0.009123765,0.004102963,0.006545935,0.000262272,0.032088285,-0.100917875,0.002586706,0.000433575,0.012001834,0.018997385,0.018865406,-0.000116637,0.01608428,0,0,0.008375653,0.009324082,-0.003647167,-0.007159735,0.01072567,0.004849395,-0.004612652,0.017931564,-0.004724663,0.01635412,-0.023392813,-0.007676146,-0.001186402,-0.003637484,0.003277752,-0.023293014,-0.019132062,-0.012615467,-0.012051924,-0.009236531,-0.018106552,-0.002404096,-0.009010462,-0.004211755,0.020568296,-0.022596558,-0.003443232,-0.01943585,-0.01943585,-0.016516286,-0.016516286,0.020991184,0.039023683,-0.005052584,0.009986641,-0.0171307,-0.004113404,-0.007828233,0.001828438,-0.000960918,0.003535241,0.000478583,-0.020073459,-0.013300988,-0.009236062,-0.01374701,-0.0101618,-0.006994187,-0.015138513,-0.004524932,-0.004587515,-0.005264692,0.000679511,-0.004383298,-0.010676218,-0.004411534,-0.005519,-0.00709861,-0.021155568,-0.006731841,-0.008605221,-0.038767472,-0.009247338,-0.004006766,-0.016490283,-0.005937571,-0.028442083,-0.014090488,0.001128157,-0.004200258,-0.026407906,-0.016057585,0,-0.011711554,0.015055598
-0.009050146,-0.008561247,-0.00832968,-0.009302386,0.018790535,0.000277743,-0.014585229,-0.018182257,-0.003894465,-0.002044439,-0.014683073,-0.017641401,-0.009483335,-0.003049418,-0.012030543,-0.005374995,-0.01825671,-0.01323898,-0.013308804,-0.008360571,0.032708479,-0.020922408,-0.00838446,-0.001636563,-0.004177308,-0.011649204,-0.019171044,-0.016964355,-0.006172875,0.004738434,-0.005821793,-0.009158944,-0.01672876,-0.023437108,-0.006212329,-0.023555576,0.079587473,-0.003183676,0.00273394,0.007398321,0.000962013,-0.00522649,0.019211301,0.005842308,0.004131742,0.007597846,0.009174368,0.001093516,0.010056367,-0.001498825,-0.005217998,-0.021022338,-0.008411702,-0.0071835,-0.0071835,0.005851191,0.005851191,-0.00085454,0.002841206,0.002773908,0.007698946,0.006571538,0.000735825,0.002130904,-0.000859976,0.002520531,0.012340154,0.003582141,0.005859993,-0.004416471,-0.005922119,0.003767922,0.017451951,0.007152554,0.016054209,0.00075561,0.008014403,0.017442323,0.013361398,-0.001998873,0.007130188,0.00817738,0.013437357,0.011069407,0.003719985,0.008088796,0.011192237,-0.006099867,-0.003536514,0.002005332,0.006538851,-0.006239427,0.017598352,0.009506845,-0.004897777,0.001183003,0.009264629,-0.000965034,0,-0.001219441,-0.01420388
0.006394065,0.0037995,0.007518934,-0.002465166,-0.000944538,0.017795324,0.014651009,0.006918696,-0.000942317,0.007229599,-0.001690304,0.01247697,0.010107736,0.009120584,-0.005393756,0.01236805,-0.012073052,0.006641363,-0.001318579,0.012464217,-0.002173247,0.00721761,0.01676865,0.004407643,0.025032844,0.010200489,0.011332094,0.012895839,-0.001936836,-0.005469367,0.002206795,0.003841988,0.012367919,0.019384367,0.001465163,0.010858851,0.003117743,-0.004357672,-0.015436679,-0.008499057,0.005943896,0.006745747,0.003245374,0.002585651,-0.003835982,0.008291543,-0.005784554,-0.003503428,0.004767618,-0.003551333,0.007205873,-0.005701328,0.006767936,0.005565917,0.005565917,-0.017175963,-0.017175963,0.005360448,-0.048271267,-0.004409257,0.006396839,-0.010592784,-0.023667161,-0.000560352,-0.000860781,-0.002760866,0.005022248,0.008781319,0.023387842,0.019555601,-0.000106116,0.001956871,0.013511047,-0.012109748,0.001646166,-0.005301035,0.000244378,0.029530854,0.017014993,-0.032123082,0.007079619,0.011677769,0.007856164,0.00263859,-0.017943891,0.006757035,-0.000944439,-0.004215335,-0.004297848,0.007129644,-0.003827926,0.002482765,-0.000872656,-0.012216082,-0.00891511,-0.006921328,0.029530879,0.003394296,-0.0104713,-0.018235098,0.003016744
